trip_seconds,trip_miles,_#NO_CLASS#_
0.082707,0.001000,-1
0.037594,0.001000,-1
0.107769,0.004000,-1
0.218045,0.005000,-1
0.042607,0.001000,-1
0.032581,0.001000,-1
0.037594,0.001000,-1
0.077694,0.002000,-1
0.047619,0.001000,-1
0.042607,0.000000,-1
0.027569,0.000000,-1
0.057644,0.003000,-1
0.012531,0.000000,-1
0.052632,0.000000,-1
0.122807,0.009000,-1
0.057644,0.001000,-1
0.107769,0.001000,-1
0.022556,0.000000,-1
0.067669,0.002000,-1
0.072682,0.001000,-1
0.022556,0.000000,-1
0.107769,0.001000,-1
0.087719,0.010000,-1
0.052632,0.003000,-1
0.122807,0.010000,-1
0.122807,0.010000,-1
0.052632,0.000000,-1
0.022556,0.001000,-1
0.057644,0.002000,-1
0.122807,0.003000,-1
0.097744,0.006000,-1
0.117794,0.004000,-1
0.258145,0.011000,-1
0.067669,0.001000,-1
0.027569,0.000000,-1
0.017544,0.000000,-1
0.022556,0.001000,-1
0.022556,0.000000,-1
0.037594,0.001000,-1
0.042607,0.001000,-1
0.047619,0.001000,-1
0.057644,0.001000,-1
0.052632,0.001000,-1
0.027569,0.001000,-1
0.027569,0.000000,-1
0.022556,0.000000,-1
0.052632,0.001000,-1
0.112782,0.004000,-1
0.032581,0.001000,-1
0.067669,0.005000,-1
0.102757,0.003000,-1
0.072682,0.002000,-1
0.102757,0.003000,-1
0.067669,0.001000,-1
0.112782,0.003000,-1
0.187970,0.011000,-1
0.022556,0.000000,-1
0.082707,0.001000,-1
0.142857,0.007000,-1
0.243108,0.010000,-1
0.017544,0.037000,-1
0.062657,0.004000,-1
0.062657,0.001000,-1
0.032581,0.001000,-1
0.042607,0.001000,-1
0.032581,0.003000,-1
0.057644,0.002000,-1
0.032581,0.000000,-1
0.017544,0.000000,-1
0.077694,0.000000,-1
0.022556,0.000000,-1
0.032581,0.000000,-1
0.017544,0.000000,-1
0.122807,0.003000,-1
0.057644,0.002000,-1
0.037594,0.000000,-1
0.027569,0.000000,-1
0.037594,0.000000,-1
0.062657,0.002000,-1
0.012531,0.000000,-1
0.037594,0.002000,-1
0.027569,0.000000,-1
0.052632,0.001000,-1
0.042607,0.001000,-1
0.042607,0.001000,-1
0.092732,0.002000,-1
0.122807,0.000000,-1
0.032581,0.000000,-1
0.027569,0.000000,-1
0.137845,0.008000,-1
0.052632,0.003000,-1
0.037594,0.001000,-1
0.032581,0.000000,-1
0.062657,0.004000,-1
0.017544,0.000000,-1
0.132832,0.010000,-1
0.072682,0.000000,-1
0.032581,0.000000,-1
0.037594,0.001000,-1
0.037594,0.000000,-1
0.037594,0.001000,-1
0.032581,0.000000,-1
0.027569,0.000000,-1
0.047619,0.002000,-1
0.157895,0.005000,-1
0.002506,0.000000,-1
0.172932,0.011000,-1
0.052632,0.002000,-1
0.047619,0.000000,-1
0.017544,0.000000,-1
0.042607,0.000000,-1
0.017544,0.000000,-1
0.127820,0.002000,-1
0.032581,0.001000,-1
0.042607,0.000000,-1
0.052632,0.001000,-1
0.032581,0.001000,-1
0.067669,0.002000,-1
0.022556,0.000000,-1
0.137845,0.005000,-1
0.027569,0.000000,-1
0.022556,0.000000,-1
0.072682,0.003000,-1
0.032581,0.000000,-1
0.022556,0.000000,-1
0.047619,0.001000,-1
0.032581,0.000000,-1
0.042607,0.000000,-1
0.017544,0.000000,-1
0.037594,0.001000,-1
0.047619,0.000000,-1
0.027569,0.000000,-1
0.102757,0.007000,-1
0.022556,0.000000,-1
0.052632,0.003000,-1
0.042607,0.000000,-1
0.047619,0.001000,-1
0.032581,0.000000,-1
0.017544,0.000000,-1
0.037594,0.000000,-1
0.027569,0.000000,-1
0.112782,0.002000,-1
0.017544,0.000000,-1
0.092732,0.002000,-1
0.022556,0.000000,-1
0.077694,0.002000,-1
0.032581,0.001000,-1
0.037594,0.000000,-1
0.042607,0.001000,-1
0.147870,0.010000,-1
0.027569,0.000000,-1
0.077694,0.002000,-1
0.042607,0.001000,-1
0.052632,0.001000,-1
0.017544,0.000000,-1
0.172932,0.010000,-1
0.047619,0.001000,-1
0.007519,0.000000,-1
0.042607,0.001000,-1
0.072682,0.001000,-1
0.017544,0.000000,-1
0.072682,0.001000,-1
0.052632,0.001000,-1
0.012531,0.000000,-1
0.062657,0.001000,-1
0.062657,0.002000,-1
0.147870,0.011000,-1
0.042607,0.003000,-1
0.017544,0.000000,-1
0.057644,0.002000,-1
0.017544,0.000000,-1
0.117794,0.011000,-1
0.012531,0.000000,-1
0.042607,0.002000,-1
0.007519,0.000000,-1
0.047619,0.001000,-1
0.037594,0.002000,-1
0.027569,0.000000,-1
0.072682,0.003000,-1
0.142857,0.008000,-1
0.057644,0.001000,-1
0.032581,0.000000,-1
0.072682,0.002000,-1
0.007519,0.000000,-1
0.012531,0.000000,-1
0.258145,0.008000,-1
0.047619,0.002000,-1
0.057644,0.001000,-1
0.047619,0.001000,-1
0.067669,0.001000,-1
0.062657,0.003000,-1
0.027569,0.000000,-1
0.077694,0.001000,-1
0.017544,0.000000,-1
0.037594,0.001000,-1
0.197995,0.008000,-1
0.032581,0.001000,-1
0.032581,0.001000,-1
0.012531,0.000000,-1
0.077694,0.004000,-1
0.022556,0.000000,-1
0.107769,0.003000,-1
0.092732,0.001000,-1
0.172932,0.009000,-1
0.072682,0.000000,-1
0.052632,0.002000,-1
0.062657,0.001000,-1
0.032581,0.001000,-1
0.082707,0.001000,-1
0.032581,0.001000,-1
0.062657,0.001000,-1
0.022556,0.000000,-1
0.072682,0.000000,-1
0.077694,0.001000,-1
0.037594,0.000000,-1
0.017544,0.000000,-1
0.037594,0.000000,-1
0.047619,0.001000,-1
0.137845,0.002000,-1
0.208020,0.008000,-1
0.017544,0.000000,-1
0.052632,0.001000,-1
0.037594,0.001000,-1
0.062657,0.003000,-1
0.017544,0.000000,-1
0.137845,0.001000,-1
0.057644,0.003000,-1
0.017544,0.000000,-1
0.042607,0.001000,-1
0.022556,0.000000,-1
0.127820,0.008000,-1
0.042607,0.000000,-1
0.097744,0.003000,-1
0.052632,0.001000,-1
0.017544,0.000000,-1
0.027569,0.000000,-1
0.017544,0.000000,-1
0.238095,0.012000,-1
0.032581,0.000000,-1
0.052632,0.001000,-1
0.097744,0.004000,-1
0.087719,0.002000,-1
0.047619,0.000000,-1
0.052632,0.001000,-1
0.052632,0.002000,-1
0.072682,0.003000,-1
0.037594,0.001000,-1
0.032581,0.000000,-1
0.072682,0.001000,-1
0.097744,0.004000,-1
0.032581,0.000000,-1
0.057644,0.002000,-1
0.042607,0.000000,-1
0.052632,0.001000,-1
0.032581,0.000000,-1
0.047619,0.000000,-1
0.012531,0.000000,-1
0.027569,0.001000,-1
0.097744,0.002000,-1
0.167920,0.002000,-1
0.022556,0.000000,-1
0.047619,0.000000,-1
0.112782,0.011000,-1
0.052632,0.002000,-1
0.047619,0.001000,-1
0.022556,0.001000,-1
0.057644,0.001000,-1
0.007519,0.000000,-1
0.062657,0.000000,-1
0.042607,0.000000,-1
0.172932,0.010000,-1
0.092732,0.003000,-1
0.052632,0.001000,-1
0.162907,0.009000,-1
0.057644,0.003000,-1
0.062657,0.001000,-1
0.017544,0.000000,-1
0.067669,0.002000,-1
0.017544,0.000000,-1
0.132832,0.011000,-1
0.027569,0.000000,-1
0.032581,0.000000,-1
0.032581,0.001000,-1
0.027569,0.000000,-1
0.037594,0.001000,-1
0.092732,0.002000,-1
0.037594,0.000000,-1
0.062657,0.002000,-1
0.092732,0.002000,-1
0.192982,0.012000,-1
0.127820,0.010000,-1
0.288221,0.008000,-1
0.062657,0.001000,-1
0.022556,0.000000,-1
0.012531,0.000000,-1
0.052632,0.002000,-1
0.057644,0.001000,-1
0.052632,0.004000,-1
0.047619,0.001000,-1
0.052632,0.002000,-1
0.017544,0.000000,-1
0.062657,0.005000,-1
0.017544,0.000000,-1
0.017544,0.000000,-1
0.032581,0.001000,-1
0.032581,0.001000,-1
0.007519,0.000000,-1
0.047619,0.001000,-1
0.032581,0.000000,-1
0.027569,0.001000,-1
0.102757,0.003000,-1
0.062657,0.001000,-1
0.062657,0.001000,-1
0.022556,0.000000,-1
0.037594,0.000000,-1
0.022556,0.000000,-1
0.032581,0.001000,-1
0.027569,0.000000,-1
0.032581,0.001000,-1
0.047619,0.001000,-1
0.077694,0.002000,-1
0.007519,0.000000,-1
0.218045,0.011000,-1
0.047619,0.001000,-1
0.032581,0.000000,-1
0.012531,0.000000,-1
0.142857,0.002000,-1
0.047619,0.002000,-1
0.097744,0.002000,-1
0.002506,0.000000,-1
0.323308,0.015000,-1
0.027569,0.000000,-1
0.062657,0.001000,-1
0.012531,0.000000,-1
0.012531,0.000000,-1
0.057644,0.000000,-1
0.012531,0.000000,-1
0.102757,0.009000,-1
0.037594,0.001000,-1
0.037594,0.000000,-1
0.022556,0.000000,-1
0.062657,0.002000,-1
0.012531,0.000000,-1
0.057644,0.003000,-1
0.027569,0.000000,-1
0.087719,0.002000,-1
0.238095,0.010000,-1
0.037594,0.000000,-1
0.062657,0.002000,-1
0.017544,0.000000,-1
0.228070,0.007000,-1
0.017544,0.000000,-1
0.117794,0.010000,-1
0.032581,0.000000,-1
0.057644,0.001000,-1
0.097744,0.003000,-1
0.082707,0.002000,-1
0.032581,0.000000,-1
0.072682,0.006000,-1
0.037594,0.000000,-1
0.122807,0.011000,-1
0.052632,0.000000,-1
0.072682,0.004000,-1
0.032581,0.001000,-1
0.057644,0.002000,-1
0.062657,0.001000,-1
0.037594,0.000000,-1
0.037594,0.000000,-1
0.052632,0.001000,-1
0.067669,0.003000,-1
0.037594,0.000000,-1
0.027569,0.000000,-1
0.012531,0.000000,-1
0.012531,0.000000,-1
0.037594,0.000000,-1
0.022556,0.000000,-1
0.017544,0.000000,-1
0.047619,0.001000,-1
0.032581,0.000000,-1
0.017544,0.000000,-1
0.047619,0.001000,-1
0.022556,0.000000,-1
0.032581,0.000000,-1
0.037594,0.000000,-1
0.017544,0.000000,-1
0.022556,0.000000,-1
0.032581,0.001000,-1
0.037594,0.000000,-1
0.042607,0.000000,-1
0.022556,0.000000,-1
0.027569,0.000000,-1
0.042607,0.000000,-1
0.057644,0.003000,-1
0.067669,0.005000,-1
0.042607,0.000000,-1
0.107769,0.001000,-1
0.047619,0.001000,-1
0.037594,0.000000,-1
0.032581,0.000000,-1
0.072682,0.003000,-1
0.012531,0.000000,-1
0.032581,0.000000,-1
0.062657,0.003000,-1
0.067669,0.002000,-1
0.037594,0.000000,-1
0.077694,0.003000,-1
0.017544,0.000000,-1
0.052632,0.001000,-1
0.072682,0.001000,-1
0.017544,0.000000,-1
0.017544,0.000000,-1
0.027569,0.000000,-1
0.107769,0.001000,-1
0.117794,0.010000,-1
0.052632,0.004000,-1
0.012531,0.000000,-1
0.042607,0.001000,-1
0.077694,0.004000,-1
0.172932,0.002000,-1
0.027569,0.000000,-1
0.027569,0.000000,-1
0.107769,0.003000,-1
0.042607,0.000000,-1
0.067669,0.001000,-1
0.007519,0.000000,-1
0.002506,0.000000,-1
0.042607,0.000000,-1
0.042607,0.001000,-1
0.067669,0.001000,-1
0.022556,0.000000,-1
0.152882,0.002000,-1
0.022556,0.000000,-1
0.067669,0.003000,-1
0.027569,0.000000,-1
0.022556,0.000000,-1
0.042607,0.000000,-1
0.057644,0.003000,-1
0.127820,0.002000,-1
0.092732,0.003000,-1
0.077694,0.001000,-1
0.117794,0.008000,-1
0.162907,0.006000,-1
0.012531,0.000000,-1
0.037594,0.000000,-1
0.238095,0.011000,-1
0.067669,0.001000,-1
0.012531,0.000000,-1
0.022556,0.000000,-1
0.052632,0.001000,-1
0.052632,0.003000,-1
0.032581,0.000000,-1
0.167920,0.004000,-1
0.077694,0.002000,-1
0.062657,0.003000,-1
0.117794,0.004000,-1
0.032581,0.000000,-1
0.037594,0.000000,-1
0.027569,0.000000,-1
0.022556,0.000000,-1
0.052632,0.001000,-1
0.037594,0.001000,-1
0.027569,0.000000,-1
0.117794,0.005000,-1
0.047619,0.001000,-1
0.012531,0.000000,-1
0.047619,0.001000,-1
0.117794,0.011000,-1
0.012531,0.000000,-1
0.002506,0.000000,-1
0.017544,0.000000,-1
0.082707,0.002000,-1
0.047619,0.001000,-1
0.127820,0.009000,-1
0.192982,0.010000,-1
0.052632,0.002000,-1
0.042607,0.001000,-1
0.062657,0.001000,-1
0.027569,0.000000,-1
0.057644,0.003000,-1
0.062657,0.003000,-1
0.047619,0.001000,-1
0.012531,0.000000,-1
0.027569,0.000000,-1
0.002506,0.000000,-1
0.137845,0.003000,-1
0.082707,0.002000,-1
0.027569,0.000000,-1
0.142857,0.004000,-1
0.022556,0.000000,-1
0.032581,0.000000,-1
0.092732,0.002000,-1
0.037594,0.001000,-1
0.032581,0.000000,-1
0.027569,0.000000,-1
0.097744,0.002000,-1
0.032581,0.000000,-1
0.012531,0.000000,-1
0.022556,0.000000,-1
0.072682,0.000000,-1
0.032581,0.000000,-1
0.037594,0.000000,-1
0.022556,0.000000,-1
0.037594,0.000000,-1
0.012531,0.000000,-1
0.047619,0.001000,-1
0.047619,0.003000,-1
0.062657,0.001000,-1
0.117794,0.011000,-1
0.047619,0.001000,-1
0.072682,0.001000,-1
0.047619,0.002000,-1
0.032581,0.001000,-1
0.052632,0.001000,-1
0.012531,0.000000,-1
0.283208,0.009000,-1
0.052632,0.001000,-1
0.052632,0.001000,-1
0.047619,0.000000,-1
0.022556,0.000000,-1
0.052632,0.003000,-1
0.243108,0.006000,-1
0.022556,0.000000,-1
0.037594,0.000000,-1
0.062657,0.001000,-1
0.082707,0.005000,-1
0.082707,0.001000,-1
0.147870,0.007000,-1
0.027569,0.000000,-1
0.092732,0.002000,-1
0.017544,0.000000,-1
0.318296,0.011000,-1
0.042607,0.001000,-1
0.132832,0.008000,-1
0.022556,0.000000,-1
0.017544,0.000000,-1
0.042607,0.001000,-1
0.047619,0.001000,-1
0.037594,0.001000,-1
0.077694,0.004000,-1
0.072682,0.000000,-1
0.022556,0.002000,-1
0.107769,0.010000,-1
0.042607,0.000000,-1
0.037594,0.000000,-1
0.022556,0.000000,-1
0.017544,0.000000,-1
0.062657,0.001000,-1
0.017544,0.000000,-1
0.087719,0.007000,-1
0.177945,0.009000,-1
0.087719,0.002000,-1
0.082707,0.001000,-1
0.027569,0.000000,-1
0.077694,0.003000,-1
0.032581,0.000000,-1
0.042607,0.001000,-1
0.117794,0.002000,-1
0.027569,0.000000,-1
0.037594,0.001000,-1
0.087719,0.001000,-1
0.147870,0.011000,-1
0.117794,0.008000,-1
0.177945,0.010000,-1
0.022556,0.000000,-1
0.032581,0.000000,-1
0.057644,0.001000,-1
0.117794,0.003000,-1
0.037594,0.000000,-1
0.037594,0.001000,-1
0.082707,0.005000,-1
0.017544,0.000000,-1
0.082707,0.003000,-1
0.037594,0.000000,-1
0.047619,0.001000,-1
0.102757,0.002000,-1
0.072682,0.002000,-1
0.022556,0.000000,-1
0.032581,0.000000,-1
0.017544,0.000000,-1
0.032581,0.000000,-1
0.162907,0.010000,-1
0.022556,0.000000,-1
0.057644,0.001000,-1
0.047619,0.000000,-1
0.022556,0.000000,-1
0.062657,0.002000,-1
0.027569,0.000000,-1
0.117794,0.009000,-1
0.022556,0.000000,-1
0.022556,0.000000,-1
0.027569,0.000000,-1
0.137845,0.004000,-1
0.037594,0.000000,-1
0.032581,0.001000,-1
0.062657,0.002000,-1
0.027569,0.001000,-1
0.042607,0.000000,-1
0.022556,0.000000,-1
0.032581,0.000000,-1
0.022556,0.000000,-1
0.017544,0.000000,-1
0.022556,0.000000,-1
0.047619,0.001000,-1
0.057644,0.001000,-1
0.037594,0.000000,-1
0.042607,0.001000,-1
0.052632,0.004000,-1
0.147870,0.003000,-1
0.022556,0.000000,-1
0.057644,0.003000,-1
0.027569,0.000000,-1
0.032581,0.000000,-1
0.017544,0.000000,-1
0.082707,0.003000,-1
0.062657,0.001000,-1
0.022556,0.000000,-1
0.072682,0.003000,-1
0.117794,0.003000,-1
0.032581,0.000000,-1
0.042607,0.000000,-1
0.032581,0.000000,-1
0.097744,0.003000,-1
0.042607,0.001000,-1
0.027569,0.000000,-1
0.022556,0.000000,-1
0.047619,0.000000,-1
0.037594,0.002000,-1
0.027569,0.000000,-1
0.187970,0.008000,-1
0.047619,0.002000,-1
0.032581,0.000000,-1
0.037594,0.000000,-1
0.182957,0.011000,-1
0.062657,0.001000,-1
0.122807,0.010000,-1
0.122807,0.003000,-1
0.047619,0.001000,-1
0.042607,0.001000,-1
0.092732,0.005000,-1
0.017544,0.000000,-1
0.037594,0.001000,-1
0.107769,0.004000,-1
0.037594,0.003000,-1
0.012531,0.000000,-1
0.107769,0.005000,-1
0.022556,0.000000,-1
0.052632,0.000000,-1
0.002506,0.000000,-1
0.122807,0.007000,-1
0.047619,0.001000,-1
0.022556,0.000000,-1
0.032581,0.001000,-1
0.037594,0.001000,-1
0.032581,0.000000,-1
0.022556,0.000000,-1
0.067669,0.002000,-1
0.067669,0.008000,-1
0.047619,0.002000,-1
0.062657,0.001000,-1
0.047619,0.001000,-1
0.032581,0.001000,-1
0.067669,0.001000,-1
0.097744,0.005000,-1
0.057644,0.004000,-1
0.037594,0.001000,-1
0.077694,0.003000,-1
0.032581,0.001000,-1
0.072682,0.001000,-1
0.007519,0.000000,-1
0.042607,0.000000,-1
0.127820,0.011000,-1
0.072682,0.004000,-1
0.112782,0.007000,-1
0.032581,0.001000,-1
0.012531,0.000000,-1
0.027569,0.000000,-1
0.022556,0.000000,-1
0.057644,0.001000,-1
0.012531,0.000000,-1
0.057644,0.001000,-1
0.037594,0.000000,-1
0.042607,0.000000,-1
0.072682,0.001000,-1
0.042607,0.000000,-1
0.082707,0.004000,-1
0.032581,0.001000,-1
0.037594,0.000000,-1
0.057644,0.001000,-1
0.027569,0.000000,-1
0.017544,0.000000,-1
0.032581,0.001000,-1
0.067669,0.008000,-1
0.027569,0.000000,-1
0.253133,0.022000,-1
0.032581,0.000000,-1
0.057644,0.001000,-1
0.117794,0.010000,-1
0.107769,0.006000,-1
0.037594,0.000000,-1
0.032581,0.000000,-1
0.052632,0.001000,-1
0.042607,0.000000,-1
0.047619,0.000000,-1
0.162907,0.008000,-1
0.052632,0.003000,-1
0.112782,0.011000,-1
0.147870,0.003000,-1
0.042607,0.000000,-1
0.037594,0.001000,-1
0.072682,0.004000,-1
0.027569,0.001000,-1
0.062657,0.002000,-1
0.012531,0.000000,-1
0.017544,0.001000,-1
0.087719,0.003000,-1
0.047619,0.001000,-1
0.117794,0.007000,-1
0.027569,0.000000,-1
0.032581,0.000000,-1
0.022556,0.037000,-1
0.077694,0.005000,-1
0.097744,0.002000,-1
0.037594,0.002000,-1
0.027569,0.000000,-1
0.052632,0.002000,-1
0.077694,0.002000,-1
0.057644,0.000000,-1
0.012531,0.000000,-1
0.142857,0.011000,-1
0.102757,0.008000,-1
0.027569,0.000000,-1
0.087719,0.005000,-1
0.022556,0.000000,-1
0.012531,0.000000,-1
0.102757,0.009000,-1
0.027569,0.001000,-1
0.027569,0.000000,-1
0.037594,0.001000,-1
0.027569,0.000000,-1
0.027569,0.000000,-1
0.077694,0.004000,-1
0.102757,0.001000,-1
0.052632,0.001000,-1
0.032581,0.000000,-1
0.027569,0.000000,-1
0.022556,0.000000,-1
0.027569,0.000000,-1
0.037594,0.000000,-1
0.032581,0.000000,-1
0.032581,0.000000,-1
0.102757,0.004000,-1
0.022556,0.000000,-1
0.047619,0.001000,-1
0.027569,0.000000,-1
0.027569,0.000000,-1
0.122807,0.008000,-1
0.243108,0.009000,-1
0.032581,0.043000,-1
0.012531,0.000000,-1
0.047619,0.000000,-1
0.037594,0.000000,-1
0.037594,0.001000,-1
0.172932,0.010000,-1
0.072682,0.003000,-1
0.027569,0.001000,-1
0.032581,0.000000,-1
0.087719,0.009000,-1
0.067669,0.002000,-1
0.047619,0.001000,-1
0.157895,0.007000,-1
0.408521,0.001000,-1
0.092732,0.005000,-1
0.067669,0.002000,-1
0.037594,0.000000,-1
0.067669,0.003000,-1
0.192982,0.009000,-1
0.137845,0.000000,-1
0.012531,0.000000,-1
0.102757,0.004000,-1
0.027569,0.000000,-1
0.017544,0.000000,-1
0.047619,0.002000,-1
0.067669,0.005000,-1
0.027569,0.001000,-1
0.082707,0.003000,-1
0.087719,0.005000,-1
0.062657,0.002000,-1
0.097744,0.002000,-1
0.022556,0.000000,-1
0.067669,0.001000,-1
0.027569,0.000000,-1
0.032581,0.000000,-1
0.007519,0.000000,-1
0.092732,0.002000,-1
0.047619,0.001000,-1
0.042607,0.000000,-1
0.017544,0.000000,-1
0.067669,0.004000,-1
0.067669,0.001000,-1
0.077694,0.005000,-1
0.047619,0.001000,-1
0.007519,0.000000,-1
0.037594,0.000000,-1
0.062657,0.001000,-1
0.057644,0.001000,-1
0.032581,0.000000,-1
0.022556,0.000000,-1
0.027569,0.000000,-1
0.218045,0.008000,-1
0.027569,0.000000,-1
0.067669,0.001000,-1
0.022556,0.000000,-1
0.027569,0.000000,-1
0.087719,0.001000,-1
0.022556,0.000000,-1
0.082707,0.002000,-1
0.027569,0.000000,-1
0.032581,0.000000,-1
0.102757,0.003000,-1
0.047619,0.001000,-1
0.047619,0.000000,-1
0.042607,0.001000,-1
0.047619,0.001000,-1
0.072682,0.002000,-1
0.102757,0.003000,-1
0.037594,0.000000,-1
0.027569,0.001000,-1
0.017544,0.000000,-1
0.273183,0.010000,-1
0.032581,0.000000,-1
0.057644,0.001000,-1
0.022556,0.000000,-1
0.032581,0.001000,-1
0.042607,0.001000,-1
0.032581,0.001000,-1
0.017544,0.000000,-1
0.027569,0.000000,-1
0.022556,0.001000,-1
0.012531,0.000000,-1
0.087719,0.002000,-1
0.027569,0.000000,-1
0.233083,0.011000,-1
0.067669,0.002000,-1
0.187970,0.009000,-1
0.152882,0.011000,-1
0.042607,0.001000,-1
0.027569,0.000000,-1
0.077694,0.003000,-1
0.017544,0.000000,-1
0.047619,0.000000,-1
0.052632,0.003000,-1
0.007519,0.000000,-1
0.032581,0.001000,-1
0.167920,0.008000,-1
0.057644,0.001000,-1
0.182957,0.002000,-1
0.027569,0.000000,-1
0.027569,0.000000,-1
0.027569,0.000000,-1
0.107769,0.011000,-1
0.057644,0.001000,-1
0.137845,0.004000,-1
0.047619,0.000000,-1
0.027569,0.000000,-1
0.097744,0.003000,-1
0.107769,0.004000,-1
0.057644,0.001000,-1
0.007519,0.000000,-1
0.037594,0.000000,-1
0.052632,0.000000,-1
0.002506,0.000000,-1
0.042607,0.000000,-1
0.057644,0.002000,-1
0.022556,0.000000,-1
0.127820,0.003000,-1
0.027569,0.000000,-1
0.047619,0.002000,-1
0.117794,0.005000,-1
0.032581,0.000000,-1
0.012531,0.000000,-1
0.017544,0.000000,-1
0.057644,0.001000,-1
0.032581,0.002000,-1
0.052632,0.001000,-1
0.137845,0.006000,-1
0.022556,0.000000,-1
0.172932,0.011000,-1
0.027569,0.001000,-1
0.022556,0.000000,-1
0.077694,0.006000,-1
0.037594,0.000000,-1
0.027569,0.000000,-1
0.052632,0.001000,-1
0.238095,0.009000,-1
0.052632,0.001000,-1
0.022556,0.000000,-1
0.037594,0.001000,-1
0.032581,0.000000,-1
0.012531,0.000000,-1
0.047619,0.000000,-1
0.042607,0.001000,-1
0.022556,0.000000,-1
0.057644,0.001000,-1
0.127820,0.006000,-1
0.022556,0.000000,-1
0.012531,0.000000,-1
0.062657,0.003000,-1
0.052632,0.001000,-1
0.037594,0.003000,-1
0.012531,0.000000,-1
0.077694,0.001000,-1
0.042607,0.001000,-1
0.027569,0.001000,-1
0.027569,0.000000,-1
0.047619,0.001000,-1
0.027569,0.001000,-1
0.147870,0.005000,-1
0.027569,0.000000,-1
0.012531,0.000000,-1
0.007519,0.000000,-1
0.032581,0.001000,-1
0.142857,0.004000,-1
0.197995,0.011000,-1
0.012531,0.000000,-1
0.022556,0.000000,-1
0.092732,0.005000,-1
0.112782,0.002000,-1
0.032581,0.000000,-1
0.087719,0.004000,-1
0.017544,0.000000,-1
0.022556,0.000000,-1
0.117794,0.010000,-1
0.112782,0.007000,-1
0.218045,0.011000,-1
0.208020,0.010000,-1
0.037594,0.000000,-1
0.002506,0.000000,-1
0.047619,0.001000,-1
0.037594,0.001000,-1
0.022556,0.000000,-1
0.097744,0.002000,-1
0.082707,0.001000,-1
0.012531,0.000000,-1
0.112782,0.009000,-1
0.032581,0.000000,-1
0.037594,0.001000,-1
0.002506,0.000000,-1
0.052632,0.001000,-1
0.037594,0.000000,-1
0.047619,0.001000,-1
0.037594,0.000000,-1
0.032581,0.000000,-1
0.042607,0.000000,-1
0.087719,0.004000,-1
0.097744,0.001000,-1
0.032581,0.000000,-1
0.052632,0.002000,-1
0.032581,0.001000,-1
0.017544,0.000000,-1
0.032581,0.001000,-1
0.062657,0.003000,-1
0.072682,0.002000,-1
0.037594,0.000000,-1
0.012531,0.000000,-1
0.052632,0.003000,-1
0.052632,0.001000,-1
0.228070,0.010000,-1
0.032581,0.000000,-1
0.017544,0.000000,-1
0.137845,0.006000,-1
0.057644,0.001000,-1
